featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,10 November 2020,01:57:34,good, Research Assistant,Hong Kong,"10 November 2020
""good""
5.0
★★★★★
Current Employee ",full-time,,0,"resonable working hour and friendly environment, renumeration matched",prospect might not that good?,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,23 November 2020,08:01:58,lecturer, Lecturer,,"23 November 2020
""lecturer""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,"working friendly, nice and smart colleagues",quite busy and sometimes demanding,,4.0,3.0,4.0,4.0,5.0,4.0,3.0,,,,,,
0,0,0,6 November 2020,06:29:02,Decent Place to work at, Research Assistant,Hong Kong,"6 November 2020
""Decent Place to work at""
5.0
★★★★★
Current Employee ",full-time,,0,Good Professors. They look out for their students,Difficult to get an RA Position if the professor does not have much funding,,5.0,,,,,,,,,,,,
0,0,0,19 November 2020,03:46:08,slow increment of salary, Graphic Designer,Admiralty,"19 November 2020
""slow increment of salary""
3.0
★★★★★
Current Employee ",full-time,,0,It is a quite stable job,narrow future and slow increment of salary,,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,,,,,
0,0,0,17 November 2020,07:30:05,University in Hong Kong, Research Assistant Professor,Hong Kong,"17 November 2020
""University in Hong Kong""
4.0
★★★★★
Current Employee ",full-time,,0,The top university in Hong Kong,In a fast changing political environment,,4.0,2.0,3.0,4.0,3.0,4.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,0,17 November 2020,09:13:39,Postdoctoral Fellow in Hong Kong, Postdoctoral Fellow,Hong Kong,"17 November 2020
""Postdoctoral Fellow in Hong Kong""
3.0
★★★★★
Current Employee ",full-time, less than a year,0,Better research atmosphere when compared to mainland China.,High costs on renting a room.,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,2 November 2020,04:07:29,Good work and welfare, Project Officer,Hong Kong,"2 November 2020
""Good work and welfare""
5.0
★★★★★
Former Employee ",full-time,,0,good salary and work environement,Boring job nature and responsibility,,5.0,,,,,,,,,,,,
0,0,0,29 October 2020,07:03:20,It’s very good, Part Time Researcher,Hong Kong,"29 October 2020
""It’s very good""
5.0
★★★★★
Current Employee ",part-time,,0,The working environment is great,I couldn’t think of the cons,,5.0,,,,,,,,,,,,
0,0,0,29 October 2020,19:32:00,Great colleagues, Research Assistant,Hong Kong,"29 October 2020
""Great colleagues""
5.0
★★★★★
Former Employee ",full-time, less than a year,0,You will be working with some of the smartest people in the field!,Long hours but not too rewarding and not enough cultural diversity.,,5.0,3.0,5.0,2.0,5.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,1,11 November 2020,21:04:50,RA,,Hong Kong,"11 November 2020
""RA""
4.0
★★★★★
Former Employee ",part-time,,0,able to interact with wonderful professors,focus more on the academic field,,4.0,,,,,,,,,,,,
0,0,0,10 November 2020,08:28:56,A good Uni, Student Advisor,Hong Kong,"10 November 2020
""A good Uni""
4.0
★★★★★
Former Employee ",full-time,,0,Nice campus and friendly people,Poor catering and sports facilities,,4.0,,,,,,,,,,,,
0,0,0,10 November 2020,00:11:24,Job experience, Research Assistant,Hong Kong,"10 November 2020
""Job experience""
4.0
★★★★★
Former Employee ",full-time,,0,Good to gain experience in research area and the salary wise is affordable for foreigner to stay in Hong Kong.,"Nothing to comment as each department has their own culture. 
Suitable for fresh graduate to gain experience but not for long term prospect as there will be little advancement in salary.",,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
0,0,1,25 October 2020,08:13:55,V good,,,"25 October 2020
""V good""
5.0
★★★★★
Current Employee ",full-time,,0,"Very Good, good experience overall",Nothing special that I can think of,,5.0,,,,,,,,,,,,
0,0,0,7 November 2020,18:55:36,good, Associate,Hong Kong,"7 November 2020
""good""
4.0
★★★★★
Current Employee ",full-time,,0,renumeration matched or slightly higher than industry,don't really hv much comment re that,,4.0,,,,,,,,,,,,
0,0,0,7 November 2020,00:46:03,HKU EA, Executive Assistant,Hong Kong,"7 November 2020
""HKU EA""
3.0
★★★★★
Former Employee ",full-time,,0,work life balance is good,limited growth for further career,,3.0,,,,,,,,,,,,
0,0,0,5 November 2020,21:08:17,The University of Hong Kong, Research Assistant,Hong Kong,"5 November 2020
""The University of Hong Kong""
3.0
★★★★★
Current Employee ",full-time,,0,"Good welfare, international working environment",Expensive catering inside the campus,,3.0,,,,,,,,,,,,
0,0,0,21 October 2020,21:30:29,good, PhD Student,Hong Kong,"21 October 2020
""good""
5.0
★★★★★
Current Employee ",full-time,,0,nice environment and convenient life,a bit expensive for me,,5.0,,,,,,,,,,,,
